"start","end","transaction_date","batch","account_type","category_capex","category_opex","category_cogs","category_revenues","description","quantity","unit_price","amount_manual","amount_calculated","comment","proof_of_payment","_id","uuid","__version__","instanceID","_xform_id_string","_uuid","_status","_submission_time","_validation_status","_submitted_by","rootUuid","deprecatedID","_attachments"
2025-02-07 08:54:08.936,2025-02-07 08:56:43.749,2025-02-07,"4","cogs",NA,NA,"cogs_vet",NA,"Multivitamin",1,47000,47000,47000,"Withdrawn money","1738918598119.jpg",438059752,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:1b68b746-a364-4bd6-81f5-a2316a0509fd","aZd296rDmYBHXTs4ZrAFBb","1b68b746-a364-4bd6-81f5-a2316a0509fd","submitted_via_web",2025-02-07 08:56:59,NA,"mattkuch87","uuid:1b68b746-a364-4bd6-81f5-a2316a0509fd",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/438059752/attachments/attUHkePeQNaJH5pwct8hxPY/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/438059752/attachments/attUHkePeQNaJH5pwct8hxPY/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/438059752/attachments/attUHkePeQNaJH5pwct8hxPY/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/438059752/attachments/attUHkePeQNaJH5pwct8hxPY/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/1b68b746-a364-4bd6-81f5-a2316a0509fd/1738918598119.jpg; attUHkePeQNaJH5pwct8hxPY; 1738918598119.jpg; proof_of_payment"
2025-02-07 08:57:09.771,2025-02-07 08:59:51.175,2025-02-07,"6","cogs",NA,NA,"cogs_chicks_purchased",NA,"Day old chicks from ken chicks",350,3200,1120000,1120000,"Withdrawn money","1738918781499.jpg",438070126,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:d10e47ac-659a-4507-8be6-6e588fdc3aba","aZd296rDmYBHXTs4ZrAFBb","d10e47ac-659a-4507-8be6-6e588fdc3aba","submitted_via_web",2025-02-07 09:24:41,NA,"mattkuch87","uuid:d10e47ac-659a-4507-8be6-6e588fdc3aba",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/438070126/attachments/atty7cNtPnFL4vfEeSKcUxPk/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/438070126/attachments/atty7cNtPnFL4vfEeSKcUxPk/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/438070126/attachments/atty7cNtPnFL4vfEeSKcUxPk/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/438070126/attachments/atty7cNtPnFL4vfEeSKcUxPk/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/d10e47ac-659a-4507-8be6-6e588fdc3aba/1738918781499.jpg; atty7cNtPnFL4vfEeSKcUxPk; 1738918781499.jpg; proof_of_payment"
2025-02-07 09:26:11.73,2025-02-07 09:29:14.373,2025-02-07,"6","opex",NA,"opex_transport",NA,NA,"From home to gayaza and back to home",5000,5000,5000,2.5e+07,"Withdrawn money","1738920548731.jpg",438071727,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:637db048-cf31-4bd1-ace0-d17f6cace1c5","aZd296rDmYBHXTs4ZrAFBb","637db048-cf31-4bd1-ace0-d17f6cace1c5","submitted_via_web",2025-02-07 09:29:27,NA,"mattkuch87","uuid:637db048-cf31-4bd1-ace0-d17f6cace1c5",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/438071727/attachments/attdRt9xcaj3wGPPNmZE6GY7/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/438071727/attachments/attdRt9xcaj3wGPPNmZE6GY7/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/438071727/attachments/attdRt9xcaj3wGPPNmZE6GY7/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/438071727/attachments/attdRt9xcaj3wGPPNmZE6GY7/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/637db048-cf31-4bd1-ace0-d17f6cace1c5/1738920548731.jpg; attdRt9xcaj3wGPPNmZE6GY7; 1738920548731.jpg; proof_of_payment"
2025-02-10 09:55:39.883,2025-02-10 10:00:05.075,2025-02-10,"4","cogs",NA,NA,"cogs_vet",NA,"Gombolo vaccine",1000,13,13000,13000,"Withdrawn money","1739181593398.jpg",438972154,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:eebb5f2f-c50e-499b-bbae-0093c716686b","aZd296rDmYBHXTs4ZrAFBb","eebb5f2f-c50e-499b-bbae-0093c716686b","submitted_via_web",2025-02-10 10:00:31,NA,"mattkuch87","uuid:eebb5f2f-c50e-499b-bbae-0093c716686b",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/438972154/attachments/attYXS86dN9i4ZQi8r8ywW9w/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/438972154/attachments/attYXS86dN9i4ZQi8r8ywW9w/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/438972154/attachments/attYXS86dN9i4ZQi8r8ywW9w/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/438972154/attachments/attYXS86dN9i4ZQi8r8ywW9w/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/eebb5f2f-c50e-499b-bbae-0093c716686b/1739181593398.jpg; attYXS86dN9i4ZQi8r8ywW9w; 1739181593398.jpg; proof_of_payment"
2025-02-10 10:01:14.347,2025-02-10 10:07:35.747,2025-02-10,"4","opex",NA,"opex_transport",NA,NA,"Transport from kiziri to kiwenda then to busiika and back to kiziri",5000,5000,5000,2.5e+07,"Withdrawn money","1739182045060.jpg",438974910,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:3a70b851-b833-4128-95ef-8c71790a6626","aZd296rDmYBHXTs4ZrAFBb","3a70b851-b833-4128-95ef-8c71790a6626","submitted_via_web",2025-02-10 10:07:50,NA,"mattkuch87","uuid:3a70b851-b833-4128-95ef-8c71790a6626",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/438974910/attachments/attLpaoWC5RXAsPuV4SeLSRn/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/438974910/attachments/attLpaoWC5RXAsPuV4SeLSRn/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/438974910/attachments/attLpaoWC5RXAsPuV4SeLSRn/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/438974910/attachments/attLpaoWC5RXAsPuV4SeLSRn/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/3a70b851-b833-4128-95ef-8c71790a6626/1739182045060.jpg; attLpaoWC5RXAsPuV4SeLSRn; 1739182045060.jpg; proof_of_payment"
2025-02-10 17:05:00.649,2025-02-10 17:07:25.461,2025-02-10,"4","capex","capex_equipment",NA,NA,NA,"Tauplin",1,15000,15000,15000,"Cash at hand","1739207237496.jpg",439149426,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:34140f11-8b0c-4b94-9976-44ef85037ce6","aZd296rDmYBHXTs4ZrAFBb","34140f11-8b0c-4b94-9976-44ef85037ce6","submitted_via_web",2025-02-10 17:09:34,NA,"mattkuch87","uuid:34140f11-8b0c-4b94-9976-44ef85037ce6",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439149426/attachments/attACfUY85jeSPbMv78mUr8W/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439149426/attachments/attACfUY85jeSPbMv78mUr8W/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439149426/attachments/attACfUY85jeSPbMv78mUr8W/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439149426/attachments/attACfUY85jeSPbMv78mUr8W/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/34140f11-8b0c-4b94-9976-44ef85037ce6/1739207237496.jpg; attACfUY85jeSPbMv78mUr8W; 1739207237496.jpg; proof_of_payment"
2025-02-10 17:09:52.106,2025-02-10 17:11:45.586,2025-02-10,"4","opex",NA,"opex_transport",NA,NA,"From kiziri to kiwenda and back to kiziri",2000,2000,2000,4e+06,"Cash at hand","1739207490521.jpg",439150263,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:95d4c635-85e1-4b2d-a236-a7f548a9f81e","aZd296rDmYBHXTs4ZrAFBb","95d4c635-85e1-4b2d-a236-a7f548a9f81e","submitted_via_web",2025-02-10 17:11:59,NA,"mattkuch87","uuid:95d4c635-85e1-4b2d-a236-a7f548a9f81e",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439150263/attachments/attcqyF9RCZi3vqk5VK68BrV/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439150263/attachments/attcqyF9RCZi3vqk5VK68BrV/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439150263/attachments/attcqyF9RCZi3vqk5VK68BrV/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439150263/attachments/attcqyF9RCZi3vqk5VK68BrV/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/95d4c635-85e1-4b2d-a236-a7f548a9f81e/1739207490521.jpg; attcqyF9RCZi3vqk5VK68BrV; 1739207490521.jpg; proof_of_payment"
2025-02-10 17:15:16.722,2025-02-10 17:19:32.015,2025-02-10,"6","opex",NA,"opex_other",NA,NA,"Wood hasks",5,5000,25000,25000,"Withdrawn money","1739207868118.jpg",439153307,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:668ec5a7-9b4f-4301-9378-3155f186aa14","aZd296rDmYBHXTs4ZrAFBb","668ec5a7-9b4f-4301-9378-3155f186aa14","submitted_via_web",2025-02-10 17:19:48,NA,"mattkuch87","uuid:668ec5a7-9b4f-4301-9378-3155f186aa14",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439153307/attachments/attDeQsgFEbTGK7uxzEQRrxu/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439153307/attachments/attDeQsgFEbTGK7uxzEQRrxu/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439153307/attachments/attDeQsgFEbTGK7uxzEQRrxu/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439153307/attachments/attDeQsgFEbTGK7uxzEQRrxu/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/668ec5a7-9b4f-4301-9378-3155f186aa14/1739207868118.jpg; attDeQsgFEbTGK7uxzEQRrxu; 1739207868118.jpg; proof_of_payment"
2025-02-12 05:29:24.841,2025-02-12 05:31:04.732,2025-02-11,"4","cogs",NA,NA,"cogs_feeds",NA,"Hendrix concentrate",50,4300,215000,215000,"Withdrawn money","1739338258009.jpg",439725420,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:b43d4726-3ed6-4828-bca7-15751a5d24af","aZd296rDmYBHXTs4ZrAFBb","b43d4726-3ed6-4828-bca7-15751a5d24af","submitted_via_web",2025-02-12 05:31:17,NA,"mattkuch87","uuid:b43d4726-3ed6-4828-bca7-15751a5d24af",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439725420/attachments/att5y8u4Gne7BiT8Ptgrm3Kc/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439725420/attachments/att5y8u4Gne7BiT8Ptgrm3Kc/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439725420/attachments/att5y8u4Gne7BiT8Ptgrm3Kc/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439725420/attachments/att5y8u4Gne7BiT8Ptgrm3Kc/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/b43d4726-3ed6-4828-bca7-15751a5d24af/1739338258009.jpg; att5y8u4Gne7BiT8Ptgrm3Kc; 1739338258009.jpg; proof_of_payment"
2025-02-12 05:31:36.415,2025-02-12 05:32:57.509,2025-02-11,"4","cogs",NA,NA,"cogs_feeds",NA,"Broken maize",120,1200,144000,144000,"Withdrawn money","1739338368692.jpg",439725802,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:8925c11d-568b-406e-a23a-81ab11d78615","aZd296rDmYBHXTs4ZrAFBb","8925c11d-568b-406e-a23a-81ab11d78615","submitted_via_web",2025-02-12 05:33:06,NA,"mattkuch87","uuid:8925c11d-568b-406e-a23a-81ab11d78615",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439725802/attachments/attGhm6BxM3AvmrGCnXqcr7d/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439725802/attachments/attGhm6BxM3AvmrGCnXqcr7d/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439725802/attachments/attGhm6BxM3AvmrGCnXqcr7d/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439725802/attachments/attGhm6BxM3AvmrGCnXqcr7d/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/8925c11d-568b-406e-a23a-81ab11d78615/1739338368692.jpg; attGhm6BxM3AvmrGCnXqcr7d; 1739338368692.jpg; proof_of_payment"
2025-02-12 05:33:28.481,2025-02-12 05:35:16.615,2025-02-11,"3","capex","capex_equipment",NA,NA,NA,"Tauplin",1,15000,15000,15000,"Withdrawn money","1739338511834.jpg",439726200,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:e5ea86d2-2836-408b-a0db-0f830856ca8c","aZd296rDmYBHXTs4ZrAFBb","e5ea86d2-2836-408b-a0db-0f830856ca8c","submitted_via_web",2025-02-12 05:35:26,NA,"mattkuch87","uuid:e5ea86d2-2836-408b-a0db-0f830856ca8c",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439726200/attachments/attCsukKRzsRrmjCo2sSUFZN/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439726200/attachments/attCsukKRzsRrmjCo2sSUFZN/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439726200/attachments/attCsukKRzsRrmjCo2sSUFZN/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439726200/attachments/attCsukKRzsRrmjCo2sSUFZN/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/e5ea86d2-2836-408b-a0db-0f830856ca8c/1739338511834.jpg; attCsukKRzsRrmjCo2sSUFZN; 1739338511834.jpg; proof_of_payment"
2025-02-12 05:35:48.251,2025-02-12 05:38:43.531,2025-02-11,"6","cogs",NA,NA,"cogs_feeds",NA,"Starter crumble",50,2900,145000,145000,"Withdrawn money","1739338717246.jpg",439727015,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:3b69d767-45c6-4860-ae35-425787de4a11","aZd296rDmYBHXTs4ZrAFBb","3b69d767-45c6-4860-ae35-425787de4a11","submitted_via_web",2025-02-12 05:38:58,NA,"mattkuch87","uuid:3b69d767-45c6-4860-ae35-425787de4a11",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439727015/attachments/attgeUfcMxB7BASoAsSjerAC/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439727015/attachments/attgeUfcMxB7BASoAsSjerAC/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439727015/attachments/attgeUfcMxB7BASoAsSjerAC/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439727015/attachments/attgeUfcMxB7BASoAsSjerAC/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/3b69d767-45c6-4860-ae35-425787de4a11/1739338717246.jpg; attgeUfcMxB7BASoAsSjerAC; 1739338717246.jpg; proof_of_payment"
2025-02-12 05:40:01.692,2025-02-12 05:43:13.999,2025-02-11,"4","opex",NA,"opex_transport",NA,NA,"From the farm to kiwenda, busiika and back to the farm",10000,10000,10000,1e+08,"Withdrawn money","1739338988330.jpg",439727964,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:073ee8ae-015b-4ed1-94f7-2e5a733ebcce","aZd296rDmYBHXTs4ZrAFBb","073ee8ae-015b-4ed1-94f7-2e5a733ebcce","submitted_via_web",2025-02-12 05:43:32,NA,"mattkuch87","uuid:073ee8ae-015b-4ed1-94f7-2e5a733ebcce",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439727964/attachments/att5j9pVtSnFuTucKziGHFSN/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439727964/attachments/att5j9pVtSnFuTucKziGHFSN/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439727964/attachments/att5j9pVtSnFuTucKziGHFSN/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439727964/attachments/att5j9pVtSnFuTucKziGHFSN/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/073ee8ae-015b-4ed1-94f7-2e5a733ebcce/1739338988330.jpg; att5j9pVtSnFuTucKziGHFSN; 1739338988330.jpg; proof_of_payment"
2025-02-12 05:44:43.072,2025-02-12 05:47:05.95,2025-02-11,"6","opex",NA,"opex_other",NA,NA,"Wood shavings",5,5000,25000,25000,"Withdrawn money","1739339216325.jpg",439729018,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:5fb8de92-04fc-43d2-abd2-ca8f3299d9e4","aZd296rDmYBHXTs4ZrAFBb","5fb8de92-04fc-43d2-abd2-ca8f3299d9e4","submitted_via_web",2025-02-12 05:48:21,NA,"mattkuch87","uuid:5fb8de92-04fc-43d2-abd2-ca8f3299d9e4",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439729018/attachments/attXB8ps9p54XW8gHcNsPB3k/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439729018/attachments/attXB8ps9p54XW8gHcNsPB3k/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439729018/attachments/attXB8ps9p54XW8gHcNsPB3k/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439729018/attachments/attXB8ps9p54XW8gHcNsPB3k/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/5fb8de92-04fc-43d2-abd2-ca8f3299d9e4/1739339216325.jpg; attXB8ps9p54XW8gHcNsPB3k; 1739339216325.jpg; proof_of_payment"
2025-02-12 05:48:28.082,2025-02-12 05:51:02.543,2025-02-11,"6","opex",NA,"opex_transport",NA,NA,"Transport for the wood shavings",10000,10000,10000,1e+08,"Withdrawn money","1739339455303.jpg",439729793,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:ee72bda5-f2dd-4c7e-ba4d-324ddb7b348b","aZd296rDmYBHXTs4ZrAFBb","ee72bda5-f2dd-4c7e-ba4d-324ddb7b348b","submitted_via_web",2025-02-12 05:52:16,NA,"mattkuch87","uuid:ee72bda5-f2dd-4c7e-ba4d-324ddb7b348b",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439729793/attachments/attskCqyokFzayB55Ea989MH/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439729793/attachments/attskCqyokFzayB55Ea989MH/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439729793/attachments/attskCqyokFzayB55Ea989MH/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/439729793/attachments/attskCqyokFzayB55Ea989MH/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/ee72bda5-f2dd-4c7e-ba4d-324ddb7b348b/1739339455303.jpg; attskCqyokFzayB55Ea989MH; 1739339455303.jpg; proof_of_payment"
2025-02-13 09:56:15.577,2025-02-13 09:58:26.846,2025-02-13,"5","cogs",NA,NA,"cogs_feeds",NA,"Starter Crumble for Batch 5",100,2800,280000,280000,"Bought from UGA chick","1739440699124.jpg",440291261,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:9b40351e-d7ff-4a62-b003-cc0e41bc20bd","aZd296rDmYBHXTs4ZrAFBb","9b40351e-d7ff-4a62-b003-cc0e41bc20bd","submitted_via_web",2025-02-13 09:58:32,NA,"mattkuch87","uuid:9b40351e-d7ff-4a62-b003-cc0e41bc20bd",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/440291261/attachments/attgJxeAATrzbkkSBQ2isMss/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/440291261/attachments/attgJxeAATrzbkkSBQ2isMss/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/440291261/attachments/attgJxeAATrzbkkSBQ2isMss/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/440291261/attachments/attgJxeAATrzbkkSBQ2isMss/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/9b40351e-d7ff-4a62-b003-cc0e41bc20bd/1739440699124.jpg; attgJxeAATrzbkkSBQ2isMss; 1739440699124.jpg; proof_of_payment"
2025-02-13 14:22:36.476,2025-02-13 14:24:59.887,2025-02-13,"6","cogs",NA,NA,"cogs_feeds",NA,"Hendrix starter crumble",100,2940,147000,294000,"Withdrawn money","1739456689004.jpg",440433733,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:104a95fa-4e14-42cc-a736-9ce03474dc28","aZd296rDmYBHXTs4ZrAFBb","104a95fa-4e14-42cc-a736-9ce03474dc28","submitted_via_web",2025-02-13 14:25:12,NA,"mattkuch87","uuid:104a95fa-4e14-42cc-a736-9ce03474dc28",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/440433733/attachments/attERdEm7PWggmMcUabEYpTF/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/440433733/attachments/attERdEm7PWggmMcUabEYpTF/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/440433733/attachments/attERdEm7PWggmMcUabEYpTF/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/440433733/attachments/attERdEm7PWggmMcUabEYpTF/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/104a95fa-4e14-42cc-a736-9ce03474dc28/1739456689004.jpg; attERdEm7PWggmMcUabEYpTF; 1739456689004.jpg; proof_of_payment"
2025-02-13 14:25:26.798,2025-02-13 14:32:48.137,2025-02-13,"6","opex",NA,"opex_transport",NA,NA,"Transport from the farm to busiika and back to the farm",4000,4000,4000,1.6e+07,"Withdrawn money","1739457162521.jpg",440437837,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:e3cf0788-0b0b-42fb-8f91-c701e9120451","aZd296rDmYBHXTs4ZrAFBb","e3cf0788-0b0b-42fb-8f91-c701e9120451","submitted_via_web",2025-02-13 14:32:58,NA,"mattkuch87","uuid:e3cf0788-0b0b-42fb-8f91-c701e9120451",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/440437837/attachments/attvzc6NVLwpZdNpLqz8L96K/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/440437837/attachments/attvzc6NVLwpZdNpLqz8L96K/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/440437837/attachments/attvzc6NVLwpZdNpLqz8L96K/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/440437837/attachments/attvzc6NVLwpZdNpLqz8L96K/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/e3cf0788-0b0b-42fb-8f91-c701e9120451/1739457162521.jpg; attvzc6NVLwpZdNpLqz8L96K; 1739457162521.jpg; proof_of_payment"
